Year,Continent ID,Continent,Country ID,Country,ISO 3,Trade Value,id,id_3char,name
2002,af,Africa,afsen,Senegal,sen,22548703.332000002,afago,ago,Angola
2002,af,Africa,afzaf,South Africa,zaf,10871309,afago,ago,Angola
2002,as,Asia,aschn,China,chn,953951704.56,afago,ago,Angola
2002,as,Asia,asjpn,Japan,jpn,341844261.81,afago,ago,Angola
2002,as,Asia,askor,South Korea,kor,155750512.79999998,afago,ago,Angola
2002,as,Asia,assgp,Singapore,sgp,55930486.526,afago,ago,Angola
2002,as,Asia,astha,Thailand,tha,108062934.92,afago,ago,Angola
2002,eu,Europe,euaut,Austria,aut,2123356.3134,afago,ago,Angola
2002,eu,Europe,eudeu,Germany,deu,179117369.90999997,afago,ago,Angola
2002,eu,Europe,euesp,Spain,esp,272099305.26,afago,ago,Angola
2002,eu,Europe,eufra,France,fra,563412937.29,afago,ago,Angola
2002,eu,Europe,eugbr,United Kingdom,gbr,21755491.017,afago,ago,Angola
2002,eu,Europe,euita,Italy,ita,248742928.64999998,afago,ago,Angola
2002,eu,Europe,eunld,Netherlands,nld,23625287.537,afago,ago,Angola
2002,eu,Europe,euprt,Portugal,prt,56699903.486,afago,ago,Angola
2002,na,North America,natto,Trinidad and Tobago,tto,38196072.32,afago,ago,Angola
2002,na,North America,nausa,United States,usa,2755775754.7,afago,ago,Angola
2002,af,Africa,afgha,Ghana,gha,15119.436312000002,afbfa,bfa,Burkina Faso
2002,af,Africa,afmrt,Mauritania,mrt,2577,afciv,civ,Cote d'Ivoire
2002,eu,Europe,euesp,Spain,esp,40896611.088,afciv,civ,Cote d'Ivoire
2002,eu,Europe,eunld,Netherlands,nld,9536589.964700002,afciv,civ,Cote d'Ivoire
2002,na,North America,nausa,United States,usa,35478468.52900001,afciv,civ,Cote d'Ivoire
2002,as,Asia,aschn,China,chn,56061846.267,afcmr,cmr,Cameroon
2002,as,Asia,asind,India,ind,19352095,afcmr,cmr,Cameroon
2002,as,Asia,asxxb,Chinese Taipei,,19352095,afcmr,cmr,Cameroon
2002,eu,Europe,euaut,Austria,aut,2568044.7221,afcmr,cmr,Cameroon
2002,eu,Europe,eudeu,Germany,deu,22685310.883,afcmr,cmr,Cameroon
2002,eu,Europe,euesp,Spain,esp,277222045.18,afcmr,cmr,Cameroon
2002,eu,Europe,eufra,France,fra,83796154.834,afcmr,cmr,Cameroon
2002,eu,Europe,eugbr,United Kingdom,gbr,11757056.989,afcmr,cmr,Cameroon
2002,eu,Europe,euita,Italy,ita,188225222.42000002,afcmr,cmr,Cameroon
2002,eu,Europe,eunld,Netherlands,nld,20973546.778,afcmr,cmr,Cameroon
2002,na,North America,nausa,United States,usa,97700073.07300001,afcmr,cmr,Cameroon
2002,as,Asia,asjpn,Japan,jpn,23156102.515,afcod,cod,Democratic Republic of the Congo
2002,eu,Europe,euesp,Spain,esp,21713113.925,afcod,cod,Democratic Republic of the Congo
2002,eu,Europe,eufra,France,fra,27490811.391000003,afcod,cod,Democratic Republic of the Congo
2002,na,North America,nausa,United States,usa,100653497.25,afcod,cod,Democratic Republic of the Congo
2002,as,Asia,aschn,China,chn,164183721.31,afcog,cog,Republic of the Congo
2002,as,Asia,asidn,Indonesia,idn,21229050.808,afcog,cog,Republic of the Congo
2002,as,Asia,asjpn,Japan,jpn,61587654.03,afcog,cog,Republic of the Congo
2002,as,Asia,askor,South Korea,kor,444839885.36,afcog,cog,Republic of the Congo
2002,as,Asia,astha,Thailand,tha,42116471.889,afcog,cog,Republic of the Congo
2002,eu,Europe,eudeu,Germany,deu,121442029.6,afcog,cog,Republic of the Congo
2002,eu,Europe,euesp,Spain,esp,39855138.787,afcog,cog,Republic of the Congo
2002,eu,Europe,eufra,France,fra,79223817.186,afcog,cog,Republic of the Congo
