Year,Continent ID,Continent,Country ID,Country,ISO 3,Trade Value,id,id_3char,name
2005,af,Africa,afzaf,South Africa,zaf,294077527,afago,ago,Angola
2005,as,Asia,aschn,China,chn,5840509652.599999,afago,ago,Angola
2005,as,Asia,asjpn,Japan,jpn,10710587.653,afago,ago,Angola
2005,as,Asia,assgp,Singapore,sgp,40055053.139,afago,ago,Angola
2005,as,Asia,astha,Thailand,tha,98011647.88999999,afago,ago,Angola
2005,eu,Europe,eudeu,Germany,deu,63939211.616,afago,ago,Angola
2005,eu,Europe,euesp,Spain,esp,580081141.79,afago,ago,Angola
2005,eu,Europe,eufra,France,fra,1564301009.5,afago,ago,Angola
2005,eu,Europe,euita,Italy,ita,61636312.86000001,afago,ago,Angola
2005,eu,Europe,eunld,Netherlands,nld,63359344.44800001,afago,ago,Angola
2005,eu,Europe,euprt,Portugal,prt,26112473.137000002,afago,ago,Angola
2005,na,North America,nacan,Canada,can,243877656.36999997,afago,ago,Angola
2005,na,North America,nausa,United States,usa,7548096348.999999,afago,ago,Angola
2005,sa,South America,sachl,Chile,chl,1068660220.9000001,afago,ago,Angola
2005,sa,South America,saper,Peru,per,245713652.53000003,afago,ago,Angola
2005,sa,South America,saury,Uruguay,ury,38132783.692999996,afago,ago,Angola
2005,eu,Europe,eufra,France,fra,26054942.866,afciv,civ,Cote d'Ivoire
2005,eu,Europe,eugbr,United Kingdom,gbr,1575.9999999999998,afciv,civ,Cote d'Ivoire
2005,eu,Europe,euita,Italy,ita,4199646,afciv,civ,Cote d'Ivoire
2005,eu,Europe,eunld,Netherlands,nld,93616804.212,afciv,civ,Cote d'Ivoire
2005,na,North America,nacan,Canada,can,22618043.171,afciv,civ,Cote d'Ivoire
2005,na,North America,nausa,United States,usa,388063289.85,afciv,civ,Cote d'Ivoire
2005,af,Africa,afciv,Cote d'Ivoire,civ,21897124.199,afcmr,cmr,Cameroon
2005,as,Asia,askor,South Korea,kor,284832930.65,afcmr,cmr,Cameroon
2005,as,Asia,asmys,Malaysia,mys,18161875.839,afcmr,cmr,Cameroon
2005,as,Asia,asxxb,Chinese Taipei,,27221892.000000004,afcmr,cmr,Cameroon
2005,eu,Europe,eublx,Belgium-Luxembourg,blx,7878239.3418000005,afcmr,cmr,Cameroon
