Year,Continent ID,Continent,Country ID,Country,ISO 3,Trade Value,id,id_3char,name
2008,af,Africa,afzaf,South Africa,zaf,2596899118.0000005,afago,ago,Angola
2008,as,Asia,aschn,China,chn,19967453728,afago,ago,Angola
2008,as,Asia,asind,India,ind,1152038733.1000001,afago,ago,Angola
2008,as,Asia,asjpn,Japan,jpn,22104976.543,afago,ago,Angola
2008,eu,Europe,eudeu,Germany,deu,602707555.5,afago,ago,Angola
2008,eu,Europe,euesp,Spain,esp,1584058939.1999998,afago,ago,Angola
2008,eu,Europe,eufra,France,fra,3557420097.7,afago,ago,Angola
2008,eu,Europe,eugbr,United Kingdom,gbr,944978997.95,afago,ago,Angola
2008,eu,Europe,euita,Italy,ita,393461522.01,afago,ago,Angola
2008,eu,Europe,eunld,Netherlands,nld,1624877400.7,afago,ago,Angola
2008,eu,Europe,eunor,Norway,nor,141049861.63,afago,ago,Angola
2008,eu,Europe,euprt,Portugal,prt,540295364.8,afago,ago,Angola
2008,eu,Europe,euswe,Sweden,swe,133708691.75,afago,ago,Angola
2008,na,North America,nacan,Canada,can,2329488100.6,afago,ago,Angola
2008,na,North America,nausa,United States,usa,17064798765,afago,ago,Angola
2008,sa,South America,sabra,Brazil,bra,1963094646.6999998,afago,ago,Angola
2008,sa,South America,sachl,Chile,chl,1500068732.4,afago,ago,Angola
2008,sa,South America,saper,Peru,per,720314155.78,afago,ago,Angola
2008,sa,South America,saury,Uruguay,ury,183433530.23,afago,ago,Angola
2008,af,Africa,afgha,Ghana,gha,150245457.92000002,afciv,civ,Cote d'Ivoire
2008,eu,Europe,eudeu,Germany,deu,745957273.5500001,afciv,civ,Cote d'Ivoire
2008,eu,Europe,euesp,Spain,esp,18752467.926,afciv,civ,Cote d'Ivoire
2008,eu,Europe,eufra,France,fra,109452761.4,afciv,civ,Cote d'Ivoire
2008,eu,Europe,eugbr,United Kingdom,gbr,102126213,afciv,civ,Cote d'Ivoire
2008,eu,Europe,euita,Italy,ita,69279901,afciv,civ,Cote d'Ivoire
2008,eu,Europe,eunld,Netherlands,nld,155830865.3,afciv,civ,Cote d'Ivoire
2008,na,North America,nausa,United States,usa,57261882.819000006,afciv,civ,Cote d'Ivoire
2008,af,Africa,afcog,Republic of the Congo,cog,22136.388995999998,afcmr,cmr,Cameroon
2008,as,Asia,aschn,China,chn,295010290.64000005,afcmr,cmr,Cameroon
2008,as,Asia,askor,South Korea,kor,200920316.74,afcmr,cmr,Cameroon
2008,eu,Europe,eublx,Belgium-Luxembourg,blx,7806,afcmr,cmr,Cameroon
2008,eu,Europe,eudeu,Germany,deu,53074701.243999995,afcmr,cmr,Cameroon
2008,eu,Europe,euesp,Spain,esp,950842966.71,afcmr,cmr,Cameroon
2008,eu,Europe,eufra,France,fra,135735762.57,afcmr,cmr,Cameroon
2008,eu,Europe,eugbr,United Kingdom,gbr,28105306.127999995,afcmr,cmr,Cameroon
2008,eu,Europe,eugrc,Greece,grc,4451.000000000001,afcmr,cmr,Cameroon
2008,eu,Europe,euita,Italy,ita,498424222.28999996,afcmr,cmr,Cameroon
2008,eu,Europe,eunld,Netherlands,nld,1286581.5757,afcmr,cmr,Cameroon
2008,na,North America,nausa,United States,usa,337854536.65999997,afcmr,cmr,Cameroon
2008,as,Asia,asind,India,ind,86160157.54800001,afcod,cod,Democratic Republic of the Congo
2008,na,North America,nausa,United States,usa,60973954.01499999,afcod,cod,Democratic Republic of the Congo
2008,af,Africa,afago,Angola,ago,47239,afcog,cog,Republic of the Congo
2008,af,Africa,afgha,Ghana,gha,231917665.95,afcog,cog,Republic of the Congo
2008,as,Asia,aschn,China,chn,3096405062.8999996,afcog,cog,Republic of the Congo
2008,as,Asia,asind,India,ind,202464988.52,afcog,cog,Republic of the Congo
2008,as,Asia,askor,South Korea,kor,101725620.72999999,afcog,cog,Republic of the Congo
2008,as,Asia,assgp,Singapore,sgp,214437729,afcog,cog,Republic of the Congo
2008,as,Asia,astls,Timor-Leste,tls,39486551,afcog,cog,Republic of the Congo
2008,as,Asia,asxxb,Chinese Taipei,,581673259,afcog,cog,Republic of the Congo
2008,eu,Europe,euesp,Spain,esp,46807737.22099999,afcog,cog,Republic of the Congo
2008,eu,Europe,eufra,France,fra,644832322.38,afcog,cog,Republic of the Congo
2008,eu,Europe,eunld,Netherlands,nld,201805267,afcog,cog,Republic of the Congo
2008,eu,Europe,euprt,Portugal,prt,213649551,afcog,cog,Republic of the Congo
2008,na,North America,natto,Trinidad and Tobago,tto,338750898.32,afcog,cog,Republic of the Congo
2008,na,North America,nausa,United States,usa,4504598346.099999,afcog,cog,Republic of the Congo
2008,oc,Oceania,ocaus,Australia,aus,281476,afcog,cog,Republic of the Congo
2008,sa,South America,sacol,Colombia,col,60861435.37100001,afcog,cog,Republic of the Congo
2008,af,Africa,afner,Niger,ner,136459590,afdza,dza,Algeria
2008,af,Africa,afnga,Nigeria,nga,2017.1587131,afdza,dza,Algeria
2008,af,Africa,afzaf,South Africa,zaf,44587242.914000005,afdza,dza,Algeria
2008,as,Asia,aschn,China,chn,379879094.44,afdza,dza,Algeria
2008,as,Asia,asidn,Indonesia,idn,97447154.489,afdza,dza,Algeria
2008,as,Asia,asind,India,ind,175411001.29000002,afdza,dza,Algeria
2008,as,Asia,asjpn,Japan,jpn,99261214.14199999,afdza,dza,Algeria
2008,as,Asia,askor,South Korea,kor,837521620.8499999,afdza,dza,Algeria
2008,as,Asia,astha,Thailand,tha,423231265.38,afdza,dza,Algeria
2008,as,Asia,astjk,Tajikistan,tjk,92931677,afdza,dza,Algeria
2008,eu,Europe,euaut,Austria,aut,826074736.9300001,afdza,dza,Algeria
2008,eu,Europe,eublx,Belgium-Luxembourg,blx,1810736143.6999998,afdza,dza,Algeria
2008,eu,Europe,euche,Switzerland,che,111678490.99000001,afdza,dza,Algeria
2008,eu,Europe,eucze,Czechia,cze,16089111.193,afdza,dza,Algeria
2008,eu,Europe,eudeu,Germany,deu,1360278888.5,afdza,dza,Algeria
2008,eu,Europe,euesp,Spain,esp,2786828026.3999996,afdza,dza,Algeria
2008,eu,Europe,eufra,France,fra,2466927098.7,afdza,dza,Algeria
2008,eu,Europe,eugbr,United Kingdom,gbr,1461151054.6,afdza,dza,Algeria
2008,eu,Europe,euita,Italy,ita,674607380.9399999,afdza,dza,Algeria
2008,eu,Europe,eunld,Netherlands,nld,3164987985.2,afdza,dza,Algeria
2008,eu,Europe,eunor,Norway,nor,70422404.00000001,afdza,dza,Algeria
2008,eu,Europe,euprt,Portugal,prt,993394610.24,afdza,dza,Algeria
2008,eu,Europe,euswe,Sweden,swe,117740016.97000001,afdza,dza,Algeria
2008,na,North America,nacan,Canada,can,6256927766,afdza,dza,Algeria
2008,na,North America,nausa,United States,usa,15401600355.999998,afdza,dza,Algeria
2008,oc,Oceania,ocaus,Australia,aus,162658503.02,afdza,dza,Algeria
2008,sa,South America,sabra,Brazil,bra,1710921104.5,afdza,dza,Algeria
2008,af,Africa,afsdn,Sudan,sdn,59917.793234,afegy,egy,Egypt
2008,af,Africa,afzaf,South Africa,zaf,103541291.88999999,afegy,egy,Egypt
2008,as,Asia,asare,United Arab Emirates,are,18701.235349000002,afegy,egy,Egypt
2008,as,Asia,asind,India,ind,894085358.0200001,afegy,egy,Egypt
2008,eu,Europe,euaut,Austria,aut,50901692.237,afegy,egy,Egypt
2008,eu,Europe,eudeu,Germany,deu,763059624.25,afegy,egy,Egypt
2008,eu,Europe,euesp,Spain,esp,182403433.00000003,afegy,egy,Egypt
2008,eu,Europe,eufra,France,fra,75768137.122,afegy,egy,Egypt
2008,eu,Europe,euita,Italy,ita,1164684136.3999999,afegy,egy,Egypt
2008,na,North America,nausa,United States,usa,213561835.98,afegy,egy,Egypt
2008,sa,South America,saarg,Argentina,arg,40515755,afegy,egy,Egypt
2008,af,Africa,afgha,Ghana,gha,6540487.418,afgab,gab,Gabon
2008,af,Africa,afgnq,Equatorial Guinea,gnq,1182,afgab,gab,Gabon
2008,as,Asia,aschn,China,chn,758039933.16,afgab,gab,Gabon
2008,as,Asia,ashkg,Hong Kong,hkg,85794530,afgab,gab,Gabon
2008,as,Asia,asidn,Indonesia,idn,28336058.999999996,afgab,gab,Gabon
2008,as,Asia,asind,India,ind,119817824.94999999,afgab,gab,Gabon
2008,as,Asia,asjpn,Japan,jpn,415517250.25,afgab,gab,Gabon
