Year,Continent ID,Continent,Country ID,Country,ISO 3,Trade Value,id,id_3char,name
2000,af,Africa,afzaf,South Africa,zaf,8366691.999999999,afago,ago,Angola
2000,as,Asia,aschn,China,chn,1612399788.6000001,afago,ago,Angola
2000,as,Asia,askor,South Korea,kor,571434299.61,afago,ago,Angola
2000,as,Asia,astha,Thailand,tha,20556126.221,afago,ago,Angola
2000,eu,Europe,eudeu,Germany,deu,82153599.30499999,afago,ago,Angola
2000,eu,Europe,euesp,Spain,esp,131319069.39000002,afago,ago,Angola
2000,eu,Europe,eufra,France,fra,330536036.57,afago,ago,Angola
2000,eu,Europe,euita,Italy,ita,13708708.569,afago,ago,Angola
2000,eu,Europe,eunld,Netherlands,nld,34634789.575,afago,ago,Angola
2000,eu,Europe,euprt,Portugal,prt,44290868.798,afago,ago,Angola
2000,na,North America,nacan,Canada,can,24762658.474,afago,ago,Angola
2000,na,North America,nausa,United States,usa,3135314223.5,afago,ago,Angola
2000,sa,South America,saarg,Argentina,arg,13545869.236000001,afago,ago,Angola
2000,sa,South America,sachl,Chile,chl,83642030.81199999,afago,ago,Angola
2000,af,Africa,afgha,Ghana,gha,5819529.2179,afciv,civ,Cote d'Ivoire
2000,na,North America,nausa,United States,usa,25015332.546,afciv,civ,Cote d'Ivoire
2000,sa,South America,saarg,Argentina,arg,42780149.113,afciv,civ,Cote d'Ivoire
2000,as,Asia,aschn,China,chn,94687222.316,afcmr,cmr,Cameroon
2000,as,Asia,asxxb,Chinese Taipei,,202231675,afcmr,cmr,Cameroon
2000,eu,Europe,euaut,Austria,aut,5024535.0133,afcmr,cmr,Cameroon
2000,eu,Europe,eudeu,Germany,deu,6913136.7996000005,afcmr,cmr,Cameroon
2000,eu,Europe,euesp,Spain,esp,50467337.991,afcmr,cmr,Cameroon
2000,eu,Europe,eufra,France,fra,48771223.22799999,afcmr,cmr,Cameroon
2000,eu,Europe,eugbr,United Kingdom,gbr,1074,afcmr,cmr,Cameroon
2000,eu,Europe,euita,Italy,ita,422133791.92,afcmr,cmr,Cameroon
2000,eu,Europe,eunld,Netherlands,nld,6985300,afcmr,cmr,Cameroon
2000,na,North America,nacan,Canada,can,32556848.714999996,afcmr,cmr,Cameroon
2000,na,North America,nausa,United States,usa,70913598.463,afcmr,cmr,Cameroon
2000,eu,Europe,euche,Switzerland,che,2382142.1763,afcod,cod,Democratic Republic of the Congo
2000,eu,Europe,eufra,France,fra,10405452.255,afcod,cod,Democratic Republic of the Congo
2000,na,North America,nausa,United States,usa,156824525.13,afcod,cod,Democratic Republic of the Congo
2000,as,Asia,aschn,China,chn,251390517.53,afcog,cog,Republic of the Congo
2000,as,Asia,askor,South Korea,kor,471730116.96000004,afcog,cog,Republic of the Congo
2000,eu,Europe,eudeu,Germany,deu,46097248.804000005,afcog,cog,Republic of the Congo
2000,eu,Europe,euesp,Spain,esp,21150360.666,afcog,cog,Republic of the Congo
2000,eu,Europe,eufra,France,fra,30218554.516000003,afcog,cog,Republic of the Congo
2000,eu,Europe,euita,Italy,ita,19603567.915,afcog,cog,Republic of the Congo
2000,na,North America,nausa,United States,usa,323635511.84,afcog,cog,Republic of the Congo
2000,sa,South America,saarg,Argentina,arg,9717938.884499999,afcog,cog,Republic of the Congo
2000,sa,South America,sabra,Brazil,bra,51656175.378,afcog,cog,Republic of the Congo
2000,af,Africa,aflbr,Liberia,lbr,13198839,afdza,dza,Algeria
2000,as,Asia,astur,Turkey,tur,17888451,afdza,dza,Algeria
2000,as,Asia,asxxb,Chinese Taipei,,22203192.000000004,afdza,dza,Algeria
2000,eu,Europe,euaut,Austria,aut,108293526.44000001,afdza,dza,Algeria
2000,eu,Europe,euche,Switzerland,che,149089886,afdza,dza,Algeria
2000,eu,Europe,eucze,Czechia,cze,72690613.69500001,afdza,dza,Algeria
2000,eu,Europe,eudeu,Germany,deu,1086323076.3999999,afdza,dza,Algeria
2000,eu,Europe,euesp,Spain,esp,613305552.6600001,afdza,dza,Algeria
2000,eu,Europe,eufra,France,fra,951196600,afdza,dza,Algeria
2000,eu,Europe,eugbr,United Kingdom,gbr,483584351.86999995,afdza,dza,Algeria
2000,eu,Europe,eugrc,Greece,grc,15713181.765,afdza,dza,Algeria
2000,eu,Europe,euita,Italy,ita,702914668.17,afdza,dza,Algeria
2000,eu,Europe,eumlt,Malta,mlt,74628531,afdza,dza,Algeria
2000,eu,Europe,eunld,Netherlands,nld,1156238954.6000001,afdza,dza,Algeria
2000,eu,Europe,eunor,Norway,nor,20721750,afdza,dza,Algeria
