Year,Continent ID,Continent,Country ID,Country,ISO 3,Trade Value,id,id_3char,name
2015,af,Africa,afzaf,South Africa,zaf,1224198052.6999998,afago,ago,Angola
2015,as,Asia,aschn,China,chn,14217164197,afago,ago,Angola
2015,as,Asia,asidn,Indonesia,idn,568343953.52,afago,ago,Angola
2015,as,Asia,asind,India,ind,2695470266.1,afago,ago,Angola
2015,as,Asia,asjpn,Japan,jpn,158256150.49,afago,ago,Angola
2015,as,Asia,askor,South Korea,kor,71886800.67500001,afago,ago,Angola
2015,as,Asia,asmys,Malaysia,mys,92040727,afago,ago,Angola
2015,as,Asia,assgp,Singapore,sgp,205872941.99999997,afago,ago,Angola
2015,as,Asia,astha,Thailand,tha,90715376.761,afago,ago,Angola
2015,as,Asia,asxxb,Chinese Taipei,,1359369762.1,afago,ago,Angola
2015,eu,Europe,euaut,Austria,aut,18361091.373999998,afago,ago,Angola
2015,eu,Europe,eudeu,Germany,deu,60177541.969000004,afago,ago,Angola
2015,eu,Europe,eudnk,Denmark,dnk,33120405.052999996,afago,ago,Angola
2015,eu,Europe,euesp,Spain,esp,2225438240.7,afago,ago,Angola
2015,eu,Europe,eufin,Finland,fin,44379842.931,afago,ago,Angola
2015,eu,Europe,eufra,France,fra,1595679790.2,afago,ago,Angola
2015,eu,Europe,eugbr,United Kingdom,gbr,896536498.4399999,afago,ago,Angola
2015,eu,Europe,euita,Italy,ita,953502723.06,afago,ago,Angola
2015,eu,Europe,eunld,Netherlands,nld,423101344.96999997,afago,ago,Angola
2015,eu,Europe,eunor,Norway,nor,16530067.506,afago,ago,Angola
2015,eu,Europe,euprt,Portugal,prt,1248256330.6,afago,ago,Angola
2015,eu,Europe,eurou,Romania,rou,41855825.33,afago,ago,Angola
2015,na,North America,nacan,Canada,can,603597418.8399999,afago,ago,Angola
2015,na,North America,nacuw,Curaçao,cuw,82592455,afago,ago,Angola
2015,na,North America,napan,Panama,pan,387758203,afago,ago,Angola
2015,na,North America,nausa,United States,usa,1938238741.6999998,afago,ago,Angola
2015,oc,Oceania,ocmhl,Marshall Islands,mhl,10640267,afago,ago,Angola
2015,sa,South America,sachl,Chile,chl,56167461.401,afago,ago,Angola
2015,af,Africa,afsdn,Sudan,sdn,12015.13918,afcaf,caf,Central African Republic
2015,as,Asia,asind,India,ind,53773592.58,afciv,civ,Cote d'Ivoire
2015,eu,Europe,eudeu,Germany,deu,204784310.67000002,afciv,civ,Cote d'Ivoire
2015,eu,Europe,euesp,Spain,esp,13424114.147999998,afciv,civ,Cote d'Ivoire
2015,eu,Europe,eufra,France,fra,57804351.33099999,afciv,civ,Cote d'Ivoire
2015,eu,Europe,eugbr,United Kingdom,gbr,28347642.999999996,afciv,civ,Cote d'Ivoire
2015,eu,Europe,euirl,Ireland,irl,87376297.046,afciv,civ,Cote d'Ivoire
2015,eu,Europe,euita,Italy,ita,16021548.283000002,afciv,civ,Cote d'Ivoire
2015,eu,Europe,eunld,Netherlands,nld,49217116.279,afciv,civ,Cote d'Ivoire
2015,na,North America,nacan,Canada,can,37611771.48199999,afciv,civ,Cote d'Ivoire
2015,af,Africa,afcog,Republic of the Congo,cog,3431,afcmr,cmr,Cameroon
2015,af,Africa,afzaf,South Africa,zaf,44275879,afcmr,cmr,Cameroon
2015,as,Asia,asare,United Arab Emirates,are,5860,afcmr,cmr,Cameroon
2015,as,Asia,aschn,China,chn,353547979.98,afcmr,cmr,Cameroon
2015,as,Asia,asind,India,ind,600091889.5300001,afcmr,cmr,Cameroon
2015,as,Asia,askor,South Korea,kor,35505609.523,afcmr,cmr,Cameroon
2015,eu,Europe,euesp,Spain,esp,176717747.83,afcmr,cmr,Cameroon
2015,eu,Europe,eufra,France,fra,33899979.454,afcmr,cmr,Cameroon
